Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784056640,15,,Aggregated,6.500000,0.000000,7,9,9,10,12,1200,2300,2800,3800,3800,3800,325,0,7,124.61650799999076,2.302500000951113,3766.6978999986895,4460.787692307692
1784056641,15,,Aggregated,6.800000,0.000000,7,9,9,10,12,1200,2300,2800,3800,3800,3800,333,0,7,121.79038858857757,2.302500000951113,3766.6978999986895,4413.051051051051
1784056642,15,,Aggregated,6.500000,0.000000,7,9,9,10,12,1200,2300,2800,3800,3800,3800,337,0,7,120.40950207713485,2.302500000951113,3766.6978999986895,4375.020771513353
1784056643,15,,Aggregated,6.800000,0.000000,7,9,9,10,12,1100,2300,2800,3800,3800,3800,348,0,7,116.85845057469521,2.302500000951113,3766.6978999986895,4427.583333333333
1784056644,15,,Aggregated,6.800000,0.000000,7,9,9,10,12,1100,2300,2800,3800,3800,3800,349,0,7,116.53256590255799,2.302500000951113,3766.6978999986895,4442.246418338109
1784056645,15,,Aggregated,6.700000,0.000000,7,9,9,10,12,1100,1700,2800,3800,3800,3800,360,0,7,113.22631527776947,2.302500000951113,3766.6978999986895,4460.416666666667
1784056646,15,,Aggregated,6.600000,0.000000,7,9,9,10,12,1100,1700,2800,3800,3800,3800,364,0,7,112.03734945054468,2.302500000951113,3766.6978999986895,4455.60989010989
1784056647,15,,Aggregated,6.200000,0.000000,7,9,9,10,12,1100,1700,2800,3800,3800,3800,373,0,7,109.50663109918791,2.302500000951113,3766.6978999986895,4475.351206434317
1784056648,15,,Aggregated,6.400000,0.000000,7,9,9,10,12,1100,1700,2800,3800,3800,3800,379,0,7,107.87332585750654,2.302500000951113,3766.6978999986895,4451.788918205805
1784056649,15,,Aggregated,6.600000,0.000000,7,9,9,10,12,40,1700,2800,3800,3800,3800,387,0,7,105.7422253229878,2.302500000951113,3766.6978999986895,4469.578811369509
1784056650,15,,Aggregated,6.700000,0.000000,7,9,9,10,12,40,1700,2800,3800,3800,3800,392,0,7,104.48441862243791,2.302500000951113,3766.6978999986895,4436.811224489796
1784056651,15,,Aggregated,6.600000,0.000000,7,9,9,10,12,40,1700,2800,3800,3800,3800,399,0,7,102.78735989973976,2.302500000951113,3766.6978999986895,4393.298245614035
1784056652,15,,Aggregated,6.700000,0.000000,7,9,9,10,12,24,1700,2700,3800,3800,3800,406,0,7,101.14478571427628,2.302500000951113,3766.6978999986895,4375.793103448276
1784056653,15,,Aggregated,6.500000,0.000000,7,9,9,10,12,24,1700,2700,3800,3800,3800,413,0,7,99.52204164648244,2.302500000951113,3766.6978999986895,4400.121065375302
1784056654,15,,Aggregated,7.000000,0.000000,7,9,9,10,12,23,1700,2700,3800,3800,3800,421,0,7,97.75161330167055,2.302500000951113,3766.6978999986895,4456.121140142518
1784056655,15,,Aggregated,6.400000,0.000000,7,9,9,10,12,23,1700,2700,3800,3800,3800,426,0,7,96.69169483569137,2.302500000951113,3766.6978999986895,4442.453051643192
1784056656,15,,Aggregated,6.400000,0.000000,7,9,9,10,11,23,1700,2700,3800,3800,3800,432,0,7,95.42238217594516,2.302500000951113,3766.6978999986895,4446.886574074074
1784056657,15,,Aggregated,7.000000,0.000000,7,9,9,10,11,23,1700,2700,3800,3800,3800,440,0,7,93.779452727292,2.302500000951113,3766.6978999986895,4417.197727272727
1784056658,15,,Aggregated,6.900000,0.000000,7,9,9,10,11,23,1700,2700,3800,3800,3800,445,0,7,92.79730292136867,2.302500000951113,3766.6978999986895,4456.6
1784056659,15,,Aggregated,6.600000,0.000000,7,9,9,10,11,23,1600,2700,3800,3800,3800,455,0,7,90.88869208793328,2.302500000951113,3766.6978999986895,4486.43956043956
1784056660,15,,Aggregated,6.600000,0.000000,7,9,9,10,12,23,1600,2700,3800,3800,3800,460,0,7,90.01060000001299,2.302500000951113,3766.6978999986895,4458.991304347826
1784056661,15,,Aggregated,6.700000,0.000000,7,9,9,10,11,22,1600,2700,3800,3800,3800,466,0,7,88.91832789700356,2.302500000951113,3766.6978999986895,4460.390557939914
1784056662,15,,Aggregated,6.700000,0.000000,7,9,9,10,11,22,1600,2700,3800,3800,3800,472,0,7,87.88305275424275,2.302500000951113,3766.6978999986895,4451.608050847458
1784056663,15,,Aggregated,6.700000,0.000000,7,9,9,10,11,22,1600,2700,3800,3800,3800,479,0,7,86.69044321504391,2.302500000951113,3766.6978999986895,4471.475991649269
1784056664,15,,Aggregated,6.500000,0.000000,7,9,9,10,11,21,1600,2700,3800,3800,3800,487,0,7,85.38609158112618,2.302500000951113,3766.6978999986895,4450.757700205339
1784056665,15,,Aggregated,6.700000,0.000000,7,9,9,10,11,21,1600,2700,3800,3800,3800,493,0,7,84.42410141989606,2.302500000951113,3766.6978999986895,4410.545638945233
1784056666,15,,Aggregated,6.500000,0.000000,7,9,9,10,11,21,1600,2700,3800,3800,3800,500,0,7,83.35196060001181,2.302500000951113,3766.6978999986895,4416.566
1784056667,15,,Aggregated,6.500000,0.000000,7,9,9,10,11,17,1600,2600,3800,3800,3800,508,0,7,82.12872795277468,2.302500000951113,3766.6978999986895,4453.687007874016
1784056668,15,,Aggregated,6.400000,0.000000,7,9,9,10,11,17,1600,2600,3800,3800,3800,515,0,7,81.08491650486896,2.302500000951113,3766.6978999986895,4433.928155339806
1784056669,15,,Aggregated,6.800000,0.000000,7,9,9,10,11,23,1600,2600,3800,3800,3800,522,0,7,80.3482201149546,2.302500000951113,3766.6978999986895,4408.247126436781
1784056670,15,,Aggregated,6.600000,0.000000,7,9,9,10,11,23,1600,2600,3800,3800,3800,527,0,7,79.63197571158365,2.302500000951113,3766.6978999986895,4397.434535104364
1784056671,15,,Aggregated,6.600000,0.000000,7,9,9,10,11,23,1600,2600,3800,3800,3800,535,0,7,78.52949177570642,2.302500000951113,3766.6978999986895,4415.435514018692
1784056672,15,,Aggregated,6.500000,0.000000,7,9,9,10,11,23,1600,2600,3800,3800,3800,538,0,7,78.13248066915318,2.302500000951113,3766.6978999986895,4431.336431226766
1784056673,15,,Aggregated,6.700000,0.000000,7,9,9,10,11,22,1600,2600,3800,3800,3800,548,0,7,76.8573649635126,2.302500000951113,3766.6978999986895,4434.268248175183
1784056674,15,,Aggregated,6.700000,0.000000,7,9,9,10,11,22,1600,2600,3800,3800,3800,553,0,7,76.22545551538256,2.302500000951113,3766.6978999986895,4424.352622061483
1784056675,15,,Aggregated,6.600000,0.000000,7,9,9,10,11,22,1600,2600,3800,3800,3800,559,0,7,75.46801538462753,2.302500000951113,3766.6978999986895,4446.50626118068
1784056676,15,,Aggregated,6.800000,0.000000,7,9,9,9,11,22,1600,2600,3800,3800,3800,569,0,7,74.25180544816328,2.302500000951113,3766.6978999986895,4393.256590509666
1784056677,15,,Aggregated,6.500000,0.000000,7,9,9,9,11,22,1600,2600,3800,3800,3800,574,0,7,73.64943362370133,2.302500000951113,3766.6978999986895,4431.991289198606
1784056678,15,,Aggregated,6.500000,0.000000,7,9,9,9,11,21,1600,2600,3800,3800,3800,581,0,7,72.84338950086996,2.302500000951113,3766.6978999986895,4464.895008605852
1784056679,15,,Aggregated,6.700000,0.000000,7,9,9,9,11,21,1600,2600,3800,3800,3800,588,0,7,72.05743724491222,2.302500000951113,3766.6978999986895,4441.14455782313
1784056680,15,,Aggregated,6.600000,0.000000,7,9,9,9,11,21,1600,2600,3800,3800,3800,595,0,7,71.27168268909234,2.253099999506958,3766.6978999986895,4463.473949579832
1784056681,15,,Aggregated,6.600000,0.000000,7,9,9,9,11,21,1600,2600,3800,3800,3800,600,0,7,70.73688583335145,2.253099999506958,3766.6978999986895,4451.7283333333335
1784056682,15,,Aggregated,6.600000,0.000000,7,9,9,9,10,17,1500,2300,3800,3800,3800,606,0,7,70.11430709573189,2.253099999506958,3766.6978999986895,4450.73102310231
1784056683,15,,Aggregated,6.700000,0.000000,7,9,9,9,10,17,1500,2300,3800,3800,3800,613,0,7,69.38236688419643,2.253099999506958,3766.6978999986895,4454.993474714519
1784056684,15,,Aggregated,6.500000,0.000000,7,9,9,9,10,17,1500,2300,3800,3800,3800,620,0,7,68.66504048389729,2.253099999506958,3766.6978999986895,4458.922580645161
1784056685,15,,Aggregated,6.600000,0.000000,7,9,9,9,10,17,1500,2300,3800,3800,3800,628,0,7,67.88038582805949,2.253099999506958,3766.6978999986895,4465.277070063694
1784056686,15,,Aggregated,6.500000,0.000000,7,9,9,9,10,17,1500,2300,3800,3800,3800,634,0,7,67.29560772874385,2.253099999506958,3766.6978999986895,4469.378548895899
1784056687,15,,Aggregated,6.600000,0.000000,7,9,9,9,10,17,1500,2300,3800,3800,3800,639,0,7,66.81728043821833,2.253099999506958,3766.6978999986895,4471.715179968701
1784056688,15,,Aggregated,6.700000,0.000000,7,9,9,9,10,15,1500,2300,3800,3800,3800,646,0,7,66.15574674925418,2.253099999506958,3766.6978999986895,4477.414860681115
1784056689,15,,Aggregated,6.400000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,652,0,7,65.62047653377608,2.253099999506958,3766.6978999986895,4477.0260736196315
1784056690,15,,Aggregated,6.500000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,660,0,7,64.90714969699955,2.253099999506958,3766.6978999986895,4455.368181818182
1784056691,15,,Aggregated,6.600000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,666,0,7,64.38396396398977,2.253099999506958,3766.6978999986895,4475.496996996997
1784056692,15,,Aggregated,6.500000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,671,0,7,63.95346333833026,2.253099999506958,3766.6978999986895,4465.977645305514
1784056693,15,,Aggregated,6.300000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,679,0,7,63.26855979384481,2.253099999506958,3766.6978999986895,4479.047128129602
1784056694,15,,Aggregated,6.500000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,683,0,7,62.93257115669498,2.253099999506958,3766.6978999986895,4489.521229868228
1784056695,15,,Aggregated,6.300000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,692,0,7,62.21605014454032,2.253099999506958,3766.6978999986895,4483.351156069364
1784056696,15,,Aggregated,6.500000,0.000000,7,9,9,9,10,15,1400,2300,3800,3800,3800,697,0,7,61.81347876617511,2.253099999506958,3766.6978999986895,4508.720229555237
1784056697,15,,Aggregated,6.400000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,703,0,7,61.32925675679499,2.253099999506958,3766.6978999986895,4522.220483641537
1784056698,15,,Aggregated,6.400000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,714,0,7,60.46347212889102,2.253099999506958,3766.6978999986895,4540.442577030813
1784056699,15,,Aggregated,6.500000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,717,0,7,60.24583891217334,2.253099999506958,3766.6978999986895,4531.41980474198
1784056700,15,,Aggregated,6.300000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,723,0,7,59.79788796684416,2.253099999506958,3766.6978999986895,4524.521438450899
1784056701,15,,Aggregated,6.600000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,733,0,7,59.089968349292725,2.253099999506958,3766.6978999986895,4521.084583901774
1784056702,15,,Aggregated,6.400000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,736,0,7,58.874452581562764,2.253099999506958,3766.6978999986895,4531.252717391304
1784056704,15,,Aggregated,6.300000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,745,0,7,58.21760469802604,2.172800001062569,3766.6978999986895,4526.539597315436
1784056705,15,,Aggregated,6.600000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,750,0,7,57.87188653337216,2.172800001062569,3766.6978999986895,4505.5706666666665
1784056706,15,,Aggregated,6.500000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,757,0,7,57.441787846802846,2.172800001062569,3766.6978999986895,4484.675033025099
1784056707,15,,Aggregated,6.500000,0.000000,7,8,9,9,10,14,1200,1700,3800,3800,3800,766,0,7,56.850339164532244,2.172800001062569,3766.6978999986895,4521.073107049609
